开课状态,课程名称,学分,考核方式,课程性质,任课教师,选课课号,起止周,开课学院,<td>上课时间</td>,<td>上课地点</td>,<td>合班信息</td>
已开,大学军事,2, ,课外必修,李毅军,(2019-2020-2)-W0001020-40251-5,5月16日,体育教学部,"<td title=""周二第10.11.12节{第5-16周|双周}"">周二第10.11.12节{第5-16周|...</td>",<td>第6教研楼北122</td>,<td>&nbsp;</td>
已开,科技发展中的法律问题,2,考查,文明对话与国际视野,刘庆,(2019-2020-2)-C2892001-42001-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周一第10.11节{第1-16周}</td>,<td>第6教研楼中107</td>,<td>&nbsp;</td>
已开,图画书艺术,2,考查,艺术创作与审美体验,齐童巍,(2019-2020-2)-C1292047-41507-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周二第8.9节{第1-16周}</td>,<td>第7教研楼北216</td>,<td>&nbsp;</td>
已开,动作捕捉技术与应用,1,考查,科技发展与科学精神,李仕,(2019-2020-2)-C1596001-41153-1,7月14日,人文艺术与数字媒体学院、法学院,<td>周一第6.7节{第7-14周}</td>,<td>第12教研楼410</td>,<td>&nbsp;</td>
已开,世界艺术设计史,2,考查,艺术创作与审美体验,李婷,(2019-2020-2)-C1591001-40727-2,1月16日,人文艺术与数字媒体学院、法学院,<td>周五第6.7节{第1-16周}</td>,<td>第12教研楼405</td>,<td>&nbsp;</td>
已开,爱情社会学,2,考查,社会发展与公民教育,徐明宏,(2019-2020-2)-C1291008-40351-1,1月16日,人文艺术与数字媒体学院、法学院,<td>周四第6.7节{第1-16周}</td>,<td>第12教研楼401</td>,<td>&nbsp;</td>
0,商务英语,2, ,外语模块,钟京霞,(2019-2020-2)-A1102800-40327-5,1月16日,外国语学院,<td>周二第3.4节{第1-16周}</td>,<td>第7教研楼南409</td>,<td>&nbsp;</td>
已开,现代生命科学导论,2,考查,科技发展与科学精神,严明,(2019-2020-2)-C1992002-41043-3,1月16日,自动化学院（人工智能学院）,<td>周一第10.11节{第1-16周}</td>,<td>第3教研楼201</td>,<td>&nbsp;</td>
已开,无人机遥感技术及应用,2,考查,科技发展与科学精神,周贤锋,(2019-2020-2)-C1992006-42033-1,1月16日,自动化学院（人工智能学院）,<td>周二第8.9节{第1-16周}</td>,<td>第6教研楼中217</td>,<td>&nbsp;</td>
0,英语4,2, ,外语模块,阮敏,(2019-2020-2)-A1101016-04044-1,1月16日,外国语学院,<td>周三第1.2节{第1-16周}</td>,<td>第3教研楼315</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,郑玮,(2019-2020-2)-A1103780-04108-6,1月16日,外国语学院,<td>周五第3.4节{第1-16周}</td>,<td>第7教研楼南115</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,胡淼,(2019-2020-2)-A1103780-04118-6,1月16日,外国语学院,<td>周五第3.4节{第1-16周}</td>,<td>第6教研楼中109</td>,<td>&nbsp;</td>
0,实用翻译,2, ,外语模块,方璞,(2019-2020-2)-A1103780-40448-3,1月16日,外国语学院,<td>周四第3.4节{第1-16周}</td>,<td>第7教研楼南515</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,胡婷婷,(2019-2020-2)-A1102080-40089-2,1月16日,外国语学院,<td>周三第3.4节{第1-16周}</td>,<td>第7教研楼南307</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,吕欣,(2019-2020-2)-A1102080-40638-1,1月16日,外国语学院,<td>周二第1.2节{第1-16周}</td>,<td>第7教研楼南121</td>,<td>&nbsp;</td>
0,跨文化交际,2, ,外语模块,朱羽颖,(2019-2020-2)-A1102080-04192-1,1月16日,外国语学院,<td>周一第1.2节{第1-16周}</td>,<td>第7教研楼南311</td>,<td>&nbsp;</td>
0,中西方文化比较,2, ,外语模块,梁远冰,(2019-2020-2)-A1103750-40725-4,1月16日,外国语学院,<td>周四第6.7节{第1-16周}</td>,<td>第6教研楼中315</td>,<td>&nbsp;</td>
0,英语应用文写作,2, ,外语模块,沈向怡,(2019-2020-2)-A1103190-04130-1,1月16日,外国语学院,<td>周二第3.4节{第1-16周}</td>,<td>第7教研楼南307</td>,<td>&nbsp;</td>
已开,成长心理学,1,考查,心理健康选修,陈文干,(2019-2020-2)-C2399005-40696-5,1月16日,马克思主义学院,<td>周四第3.4节{第1-16周|双周}</td>,<td>第7教研楼北120</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,陈传令,(2019-2020-2)-T1300001-40088-3,1月16日,体育教学部,<td>周一第6.7节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,陈传令,(2019-2020-2)-T1300001-40088-7,1月16日,体育教学部,<td>周四第8.9节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,计营,(2019-2020-2)-T1300001-41310-1,1月16日,体育教学部,<td>周一第1.2节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-篮球(男),1,考查,校定必修,计营,(2019-2020-2)-T1300001-41310-5,1月16日,体育教学部,<td>周四第1.2节{第1-16周}</td>,<td>西边篮球场</td>,<td>&nbsp;</td>
 ,体育-网球(男),1,考查,校定必修,程磊,(2019-2020-2)-T1300004-40842-1,1月16日,体育教学部,<td>周一第1.2节{第1-16周}</td>,<td>西边网球场</td>,<td>&nbsp;</td>
 ,体育-网球(男),1,考查,校定必修,张佳佳,(2019-2020-2)-T1300004-41814-8,1月16日,体育教学部,<td>周五第8.9节{第1-16周}</td>,<td>西边网球场</td>,<td>&nbsp;</td>
 ,体育-网球(女),1,考查,校定必修,童慧儿,(2019-2020-2)-T1300005-40451-2,1月16日,体育教学部,<td>周一第3.4节{第1-16周}</td>,<td>西边网球场</td>,<td>&nbsp;</td>
 ,体育-乒乓球(女),1,考查,校定必修,陈雯妍,(2019-2020-2)-T1300006-41720-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>第一餐厅三楼乒乓球A场地</td>,<td>&nbsp;</td>
 ,体育-乒乓球(女),1,考查,校定必修,陈雯妍,(2019-2020-2)-T1300006-41720-3,1月16日,体育教学部,<td>周二第6.7节{第1-16周}</td>,<td>第一餐厅三楼乒乓球A场地</td>,<td>&nbsp;</td>
 ,体育-体育舞蹈(女),1,考查,校定必修,董晓波,(2019-2020-2)-T1300010-40083-4,1月16日,体育教学部,<td>周二第8.9节{第1-16周}</td>,<td>第一餐厅三楼形体房3</td>,<td>&nbsp;</td>
 ,体育-体育舞蹈(女),1,考查,校定必修,董晓波,(2019-2020-2)-T1300010-40083-5,1月16日,体育教学部,<td>周五第1.2节{第1-16周}</td>,<td>第一餐厅三楼形体房3</td>,<td>&nbsp;</td>
 ,体育-体育舞蹈(女),1,考查,校定必修,董晓波,(2019-2020-2)-T1300010-40083-8,1月16日,体育教学部,<td>周五第8.9节{第1-16周}</td>,<td>第一餐厅三楼形体房3</td>,<td>&nbsp;</td>
 ,体育-体育舞蹈(男),1,考查,校定必修,李勃衍,(2019-2020-2)-T1300011-41655-4,1月16日,体育教学部,<td>周一第8.9节{第1-16周}</td>,<td>第一餐厅三楼形体房3</td>,<td>&nbsp;</td>
 ,体育-无线电测向(女),1,考查,校定必修,朱玲,(2019-2020-2)-T1300012-04076-4,1月16日,体育教学部,<td>周四第8.9节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-排球(男),1,考查,校定必修,朱汉义,(2019-2020-2)-T1300015-40319-7,1月16日,体育教学部,<td>周四第6.7节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-排球(男),1,考查,校定必修,徐文祥,(2019-2020-2)-T1300015-41857-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-排球(男),1,考查,校定必修,徐文祥,(2019-2020-2)-T1300015-41857-9,1月16日,体育教学部,<td>周二第3.4节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-软式排球(女),1,考查,校定必修,徐文祥,(2019-2020-2)-T1300016-41857-2,1月16日,体育教学部,<td>周五第3.4节{第1-16周}</td>,<td>西边排球场</td>,<td>&nbsp;</td>
 ,体育-足球(男),1,考查,校定必修,董加贝,(2019-2020-2)-T1300018-40071-1,1月16日,体育教学部,<td>周一第3.4节{第1-16周}</td>,<td>西边足球场</td>,<td>&nbsp;</td>
 ,体育-足球(男),1,考查,校定必修,董加贝,(2019-2020-2)-T1300018-40071-3,1月16日,体育教学部,<td>周二第3.4节{第1-16周}</td>,<td>西边足球场</td>,<td>&nbsp;</td>
 ,体育-足球(男),1,考查,校定必修,杨超,(2019-2020-2)-T1300018-41378-5,1月16日,体育教学部,<td>周二第8.9节{第1-16周}</td>,<td>西边足球场</td>,<td>&nbsp;</td>
 ,体育-乒乓球(男),1,考查,校定必修,陈雯妍,(2019-2020-2)-T1300019-41720-3,1月16日,体育教学部,<td>周五第6.7节{第1-16周}</td>,<td>第一餐厅三楼乒乓球A场地</td>,<td>&nbsp;</td>
 ,体育-羽毛球(男),1,考查,校定必修,于永生,(2019-2020-2)-T1300020-40318-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-羽毛球(男),1,考查,校定必修,杨小鲁,(2019-2020-2)-T1300020-41385-3,1月16日,体育教学部,<td>周一第6.7节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-羽毛球(男),1,考查,校定必修,杨小鲁,(2019-2020-2)-T1300020-41385-6,1月16日,体育教学部,<td>周四第3.4节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-羽毛球(男),1,考查,校定必修,杨小鲁,(2019-2020-2)-T1300020-41385-7,1月16日,体育教学部,<td>周四第6.7节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-羽毛球(男),1,考查,校定必修,杨小鲁,(2019-2020-2)-T1300020-41385-8,1月16日,体育教学部,<td>周四第8.9节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-羽毛球(女),1,考查,校定必修,宗红利,(2019-2020-2)-T1300021-04138-3,1月16日,体育教学部,<td>周五第6.7节{第1-16周}</td>,<td>活动中心一楼羽毛球场</td>,<td>&nbsp;</td>
 ,体育-健美操(女),1,考查,校定必修,杨超,(2019-2020-2)-T1300024-41378-4,1月16日,体育教学部,<td>周五第3.4节{第1-16周}</td>,<td>第一餐厅三楼形体房2</td>,<td>&nbsp;</td>
 ,体育-户外拓展(男),1,考查,校定必修,李毅军,(2019-2020-2)-T1300026-40251-2,1月16日,体育教学部,<td>周五第3.4节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-户外拓展(男),1,考查,校定必修,沈雷,(2019-2020-2)-T1300026-42012-1,1月16日,体育教学部,<td>周二第1.2节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-户外拓展(男),1,考查,校定必修,沈雷,(2019-2020-2)-T1300026-42012-3,1月16日,体育教学部,<td>周二第6.7节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,体育-足球(女),1,考查,校定必修,董加贝,(2019-2020-2)-T1300027-40071-1,1月16日,体育教学部,<td>周一第6.7节{第1-16周}</td>,<td>西边足球场</td>,<td>&nbsp;</td>
 ,体育-散打与自由搏击(男),1, ,校定必修,华红光,(2019-2020-2)-T1300029-41523-1,1月16日,体育教学部,<td>周一第6.7节{第1-16周}</td>,<td>活动中心315</td>,<td>&nbsp;</td>
 ,体育-散打与自由搏击(男),1,考查,校定必修,吕亚崙,(2019-2020-2)-T1300029-42166-3,1月16日,体育教学部,<td>周五第1.2节{第1-16周}</td>,<td>活动中心315</td>,<td>&nbsp;</td>
0,体育-健康体能,1,考查,校定必修,刘岩,(2019-2020-2)-T1300031-42364-4,1月16日,体育教学部,<td>周二第8.9节{第1-16周}</td>,<td>西北田径场</td>,<td>&nbsp;</td>
 ,软件工程实践（A）,1, ,实践,僧德文,(2019-2020-2)-20171843-S0500900-1, ,计算机学院（软件学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,检察业务实训,2, ,实践,宁松,(2019-2020-2)-20182810-S1200910-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,对外汉语教学实践,1, ,实践,张莹,(2019-2020-2)-20172803-S1200790-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,语法课课程设计,1, ,实践,曹婷,(2019-2020-2)-20172803-S1201590-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,传播学科前沿探究实践,2, ,实践,张瑞静,(2019-2020-2)-20171730-S150043G-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,设计实践一,2, ,实践,冯志鹏,(2019-2020-2)-20192818-S1500811-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,设计实践二,2, ,实践,潘洋,(2019-2020-2)-20192818-S1500812-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,企业项目2,2, ,实践,陈龙/林弥,(2019-2020-2)-20160402-S0400590-1, ,电子信息学院（微电子学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,天线系统设计综合实验,2, ,实践,代喜望,(2019-2020-2)-20170419-S0401890-1, ,电子信息学院（微电子学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,电子线路实习,2, ,实践,徐敏,(2019-2020-2)-20170105-S0400620-1, ,电子信息学院（微电子学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,图像处理,1, ,实践,付茜茜,(2019-2020-2)-20192802-S1202920-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,网络信息采集,1, ,实践,蔡妤荻,(2019-2020-2)-20192802-S1204630-1, ,人文艺术与数字媒体学院、法学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,社会调查,1, ,实践,侯金良,(2019-2020-2)-20181406-S1401380-2, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,社会调查,1, ,实践,陈晶,(2019-2020-2)-20181406-S1401380-4, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,会计学基础综合实验,1, ,实践,谢会丽,(2019-2020-2)-20191401-S1401750-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,毕业设计（论文）,8, ,实践,陈虹,(2019-2020-2)-20161833-S1800040-1, ,卓越学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,毕业设计（论文）,8, ,实践,陈虹,(2019-2020-2)-20161838-S1800040-1, ,卓越学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,认识实习,1, ,实践,葛瑞泉,(2019-2020-2)-20190505-S0500870-2, ,计算机学院（软件学院）,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,审计与认证业务（F8）课程实验,1, ,实践,外聘1,(2019-2020-2)-20181401-S1401870-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,财务管理综合实验,1, ,实践,李敬,(2019-2020-2)-20181406-S1403540-4, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,毕业设计(论文),8, ,实践,褚长勇,(2019-2020-2)-20160101-S0100430-1, ,机械工程学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,综合课程设计,4, ,实践,刘荣/李蓉/刘海强/聂欣/季国顺/陈慧鹏,(2019-2020-2)-20170101-S0105970-1, ,机械工程学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,工程训练,4, ,实践,申屠巍/欧翠夏/于保华,(2019-2020-2)-20191718-S010062G-1, ,机械工程学院,<td>&nbsp;</td>,<td>第8教研楼一楼全部（金工实习专用）</td>,<td>&nbsp;</td>
 ,学科综合实验,1, ,实践,谢会丽,(2019-2020-2)-20181842-S1402290-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,审计综合实验,1, ,实践,徐荣华,(2019-2020-2)-20181406-S1409190-4, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,企业税务管理综合实验,1, ,实践,任小军,(2019-2020-2)-20171447-S1403550-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,企业税务管理综合实验,1, ,实践,禹文颂,(2019-2020-2)-20171842-S1403550-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,普通物理实验3,1, ,实践,陈翔翔,(2019-2020-2)-20190705-S0718013-4, ,理学院,<td>&nbsp;</td>,<td>大学物理实验中心</td>,<td>&nbsp;</td>
 ,统计软件与应用课程设计,2, ,实践,唐军民,(2019-2020-2)-20180733-S0700820-1, ,理学院,<td>&nbsp;</td>,<td>第6教研楼南402</td>,<td>&nbsp;</td>
 ,数据挖掘课程设计,2, ,实践,邵新平,(2019-2020-2)-20170731-S0700750-1, ,理学院,<td>&nbsp;</td>,<td>第6教研楼南402</td>,<td>&nbsp;</td>
 ,学科综合实验,1, ,实践,程颖,(2019-2020-2)-20181409-S1402290-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,学科综合实验,1, ,实践,罗春华,(2019-2020-2)-20181406-S1402290-3, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,学科综合实验,1, ,实践,刘三红,(2019-2020-2)-20180504-S1402290-1, ,会计学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,社会调查与管理实践2,2, ,实践,余彩霞,(2019-2020-2)-20171721-S0300492-1, ,管理学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,毕业论文,8, ,实践,冯军政,(2019-2020-2)-20160314-S0300390-1, ,管理学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,认识实习,1, ,实践,郭金秀,(2019-2020-2)-20181509-S2201330-1, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,认识实习,1, ,实践,周亚雄,(2019-2020-2)-20181511-S2201330-1, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,生产实习,3, ,实践,梅燕,(2019-2020-2)-20181508-S2201380-1, ,经济学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,综合项目设计实践,2, ,实践,骆懿,(2019-2020-2)-20160834-S0802390-1, ,通信工程学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
 ,单片机与接口设计实践,1, ,实践,许晓荣,(2019-2020-2)-20170869-S0800890-1, ,通信工程学院,<td>&nbsp;</td>,<td>&nbsp;</td>,<td>&nbsp;</td>
